,Ticker,Sample Length(days),Total Trades,Total Quotes,Mean Returns(Trades),Mean Returns(Quotes),Trade Quote Ratio,Median Returns(Trades),Median Returns(Quote),Standard Deviation(Trades),Standard Deviation(Quotes),Mean Absolute Deviation(Trades),Mean Absolute Deviation(Quotes),Skew(Trades),Skew(Quotes),Kurtosis(Trades),Kurtosis(Quotes),10 Largest Returns(Trades),10 Largest Returns(Quotes),10 Smallest Returns(Trades),10 Smallest Returns(Quotes),Maximum Drawdown(Trades),Maximum Drawdown(Quotes)
424,ACAS,3,45356,119803,-1.7290622834645666,-1.7626622834645664,0.3785881822658865,-0.9157868503937002,-0.9157868503937004,2.19494308705677,2.445793257732445,1.3744268503937003,1.6339868503937005,-0.5049156741787973,-0.47787251196938396,-1.5,-1.5,[-4.73004    -0.91578685  0.45864   ],[-5.0904     -0.91578685  0.7182    ],[-4.73004    -0.91578685  0.45864   ],[-5.0904     -0.91578685  0.7182    ],-6.440785545599999,-8.02812528
425,YUM,3,21524,85388,-3.256182283464567,-3.1528622834645668,0.2520728908043285,-3.68424,-3.7951200000000003,1.7623582433686644,1.6289510957130058,1.48428,0.9525599999999996,0.35000446140936675,0.5301232752872223,-1.5,-1.5000000000000002,[-5.16852    -3.68424    -0.91578685],[-4.74768    -3.79512    -0.91578685],[-5.16852    -3.68424    -0.91578685],[-4.74768    -3.79512    -0.91578685],-5.16852,-4.74768
426,CHRW,3,16137,145355,-0.7000622834645668,-0.45310228346456666,0.11101785284303946,-0.9157868503937002,-0.9157868503937004,2.467632210599542,2.8807205185226143,2.6928531496062997,2.8112931496062994,0.13046440348252042,0.23677792118013397,-1.4999999999999998,-1.4999999999999998,[-3.60864    -0.91578685  2.42424   ],[-3.72708    -0.91578685  3.28356   ],[-3.60864    -0.91578685  2.42424   ],[-3.72708    -0.91578685  3.28356   ],-9.9326094336,-12.681610804799998
427,AMB,3,12000,72534,-2.261622283464567,-2.2599422834645666,0.16543965588551576,-0.9157868503937002,-0.9157868503937004,3.8189559524108843,3.4829493214410925,2.5109468503937,2.0875868503937003,-0.484847375816373,-0.5214080221931507,-1.4999999999999998,-1.4999999999999996,[-7.46424    -0.91578685  1.59516   ],[-7.03584    -0.91578685  1.1718    ],[-7.46424    -0.91578685  1.59516   ],[-7.03584    -0.91578685  1.1718    ],-17.775737078400002,-14.108637312000003
428,ADSK,3,50023,144972,0.16261771653543322,0.7212177165354331,0.34505283778936624,0.26964,0.86688,0.8402368157768415,1.2812888380351326,0.8643599999999999,1.3456799999999998,-0.1889909420321044,-0.16905701944438625,-1.5000000000000004,-1.5000000000000002,[-0.91578685  0.26964     1.134     ],[-0.91578685  0.86688     2.21256   ],[-0.91578685  0.26964     1.134     ],[-0.91578685  0.86688     2.21256   ],0.0,0.0
429,VRSN,3,50260,119797,-0.668982283464567,-0.42874228346456683,0.41954306034374816,-0.9157868503937002,-0.9157868503937004,2.2320962516720777,1.8198840278126498,2.3551731496063,1.4580531496062994,0.16450430584850467,0.3822680180986303,-1.5000000000000004,-1.5000000000000004,[-3.27096    -0.91578685  2.1798    ],[-2.37384    -0.91578685  2.0034    ],[-3.27096    -0.91578685  2.1798    ],[-2.37384    -0.91578685  2.0034    ],-8.221198608,-5.126191056000001
430,MAR,3,20404,85224,-2.167542283464567,-2.2406222834645666,0.23941612691260677,-1.49688,-2.04624,1.3798996871190372,1.1691871631009445,0.5810931496062998,1.1304531496062995,-0.614226543024943,-0.24478596609822745,-1.5000000000000002,-1.4999999999999998,[-4.08996    -1.49688    -0.91578685],[-3.75984    -2.04624    -0.91578685],[-4.08996    -1.49688    -0.91578685],[-3.75984    -2.04624    -0.91578685],-4.0899600000000005,-3.759839999999999
431,BBY,3,101529,161148,-1.757622283464567,-1.7299022834645668,0.6300357435400998,-1.50192,-2.1042,0.8121288061550377,0.5762876430933446,0.5861331496062997,0.0655199999999998,-0.4410689805243448,0.7002578119946086,-1.5000000000000004,-1.5000000000000002,[-2.85516    -1.50192    -0.91578685],[-2.16972    -2.1042     -0.91578685],[-2.85516    -1.50192    -0.91578685],[-2.16972    -2.1042     -0.91578685],-1.5019199999999997,-2.16972
432,SEE,3,14531,49103,-1.0310222834645668,-1.429182283464567,0.295928965643647,-1.0458,-1.13148,0.08867419533051925,0.580253113174769,0.08567999999999998,0.2156931496062996,0.2453493454156622,-0.634534015063908,-1.4999999999999996,-1.5000000000000007,[-1.13148    -1.0458     -0.91578685],[-2.24028    -1.13148    -0.91578685],[-1.13148    -1.0458     -0.91578685],[-2.24028    -1.13148    -0.91578685],-1.0458,-2.2402800000000003
433,RLH,3,246,2481,1.9392177165354332,1.8804177165354332,0.09915356711003627,2.2176,1.3104,2.2261723626424583,2.547883607949483,2.29824,2.2261868503937006,-0.1856191579409229,0.3243854238485329,-1.5,-1.5000000000000002,[-0.91578685  2.2176      4.51584   ],[-0.91578685  1.3104      5.24664   ],[-0.91578685  2.2176      4.51584   ],[-0.91578685  1.3104      5.24664   ],0.0,0.0
434,BRCM,3,129775,369242,0.41545771653543334,0.32389771653543303,0.35146326799226524,-0.9157868503937002,-0.9157868503937004,4.227451637912511,4.526949179120651,3.0506931496063,3.5798931496062996,0.44112958523005863,0.39023217749170047,-1.5000000000000004,-1.5000000000000002,[-3.96648    -0.91578685  6.12864   ],[-4.49568    -0.91578685  6.38316   ],[-3.96648    -0.91578685  6.12864   ],[-4.49568    -0.91578685  6.38316   ],-22.146967987200007,-26.809164748799997
435,LLL,3,11484,47579,-0.3397022834645667,-0.46738228346456695,0.2413669896382858,-0.9157868503937002,-0.9157868503937004,2.0964980735805514,1.9345578791603655,1.6546131496063001,1.6646931496062995,0.3914283589582763,0.33522714017928884,-1.4999999999999998,-1.4999999999999998,[-2.5704     -0.91578685  2.46708   ],[-2.58048    -0.91578685  2.09412   ],[-2.5704     -0.91578685  2.46708   ],[-2.58048    -0.91578685  2.09412   ],-6.444702432000001,-5.8901947776000005
436,FII,3,16972,88887,-0.46906228346456674,-0.6799022834645668,0.19093905745497092,-0.9157868503937002,-0.9157868503937004,1.2713246890346348,0.41747621496041243,0.8381331496062997,0.1148931496062996,0.48369162105161473,0.6671515211293797,-1.4999999999999998,-1.4999999999999998,[-1.75392    -0.91578685  1.26252   ],[-1.03068    -0.91578685 -0.09324   ],[-1.75392    -0.91578685  1.26252   ],[-1.03068    -0.91578685 -0.09324   ],-2.7057590784,-1.03068
437,AMT,3,19492,59569,-3.3242222834645667,-3.290622283464567,0.3272171767194346,-0.9157868503937002,-0.93744,4.251019913389683,3.343225075744145,1.1577068503937002,0.021653149606299604,-0.6679769422786933,-0.7070845349821908,-1.5000000000000004,-1.5,[-9.2988     -0.91578685  0.24192   ],[-8.01864    -0.93744    -0.91578685],[-9.2988     -0.91578685  0.24192   ],[-8.01864    -0.93744    -0.91578685],-11.306445695999999,-8.01864
438,SRE,3,28448,131556,-3.3460622834645672,-3.2545022834645665,0.21624251269421388,-0.9157868503937002,-0.9157868503937004,3.464419469217591,4.930569650501037,0.03882685039370026,2.1808268503937005,-0.7070401702007616,-0.6047757125519656,-1.5,-1.4999999999999996,[-8.24544    -0.91578685 -0.87696   ],[-10.11276     -0.91578685   1.26504   ],[-8.24544    -0.91578685 -0.87696   ],[-10.11276     -0.91578685   1.26504   ],-8.24544,-21.640765910400003
439,CTSH,3,24261,126480,-1.797942283464567,-1.784502283464567,0.19181688804554078,-0.9157868503937002,-0.9157868503937004,2.657525008433265,1.8624129569533583,1.8406268503937002,0.8502668503937004,-0.46134276552705233,-0.5981836343998552,-1.5000000000000002,-1.5000000000000002,[-5.40288    -0.91578685  0.92484   ],[-4.3722     -0.91578685 -0.06552   ],[-5.40288    -0.91578685  0.92484   ],[-4.3722     -0.91578685 -0.06552   ],-9.474839539200003,-4.3722
440,KG,3,23286,110744,-1.2830222834645666,-2.0927822834645666,0.2102687278769053,-0.9157868503937002,-0.9157868503937004,0.9319516573574905,2.820982113508492,0.5453468503937002,1.5357068503937006,-0.529888597244698,-0.553212220417604,-1.4999999999999998,-1.4999999999999998,[-2.56284    -0.91578685 -0.37044   ],[-5.98248    -0.91578685  0.61992   ],[-2.56284    -0.91578685 -0.37044   ],[-5.98248    -0.91578685  0.61992   ],-2.56284,-9.0712190016
441,CVG,3,10559,55742,-1.1805422834645667,-0.9697022834645668,0.18942628538624376,-0.9157868503937002,-0.9157868503937004,2.176745666647868,2.7563805309429994,2.2589468503937002,3.2946668503937007,-0.18064419055826753,-0.029332858985553906,-1.5,-1.4999999999999998,[-3.969      -0.91578685  1.34316   ],[-4.3722     -0.91578685  2.37888   ],[-3.969      -0.91578685  1.34316   ],[-4.3722     -0.91578685  2.37888   ],-7.956842040000001,-12.394259136000002
442,XL,3,29116,91018,-1.319982283464567,-0.9377822834645668,0.3198927684633809,-1.23228,-0.9157868503937004,0.3710476169680553,0.490977181891366,0.3164931496062998,0.5680268503937005,-0.3413407745524527,-0.06710903579859508,-1.5000000000000004,-1.5000000000000002,[-1.81188    -1.23228    -0.91578685],[-1.5498     -0.91578685 -0.34776   ],[-1.81188    -1.23228    -0.91578685],[-1.5498     -0.91578685 -0.34776   ],-1.23228,-1.5498
443,EBAY,3,143282,342933,0.2541777165354331,0.25585771653543343,0.4178133921203267,-0.9157868503937002,-0.9157868503937004,3.780845576102631,3.879539648722162,2.7634131496063,2.8843731496062994,0.4345364792610171,0.42546385011698223,-1.4999999999999998,-1.4999999999999998,[-3.6792     -0.91578685  5.35752   ],[-3.80016    -0.91578685  5.48352   ],[-3.6792     -0.91578685  5.35752   ],[-3.80016    -0.91578685  5.48352   ],-18.033067584,-19.1548933632
444,NVDA,3,196947,374648,5.917457716535433,5.920817716535434,0.5256854434028742,3.969,4.352040000000001,6.521963246855448,6.320619085174974,4.8847868503937,5.267826850393701,0.4214651005205519,0.35701008823248903,-1.5000000000000004,-1.5000000000000002,[-0.91578685  3.969      14.69916   ],[-0.91578685  4.35204    14.3262    ],[-0.91578685  3.969      14.69916   ],[-0.91578685  4.35204    14.3262    ],0.0,0.0
445,PBG,3,15486,54301,0.3852177165354333,0.2743377165354332,0.2851881180825399,0.0,-0.33264,1.2495800843424285,1.2928515060919132,0.9157868503937002,0.5831468503937005,0.4331193765218477,0.6007475752158921,-1.5000000000000004,-1.4999999999999998,[-0.91578685  0.          2.07144   ],[-0.91578685 -0.33264     2.07144   ],[-0.91578685  0.          2.07144   ],[-0.91578685 -0.33264     2.07144   ],0.0,-0.3326400000000001
446,CNX,3,28202,124036,-2.496822283464567,-1.8617822834645672,0.2273694733786965,-2.44944,-0.9157868503937004,1.3106820592015407,4.3937225895697445,1.5336531496063,3.8994668503937007,-0.05417904480986758,-0.3129783150056351,-1.4999999999999996,-1.5,[-4.12524    -2.44944    -0.91578685],[-7.65324    -0.91578685  2.98368   ],[-4.12524    -2.44944    -0.91578685],[-7.65324    -0.91578685  2.98368   ],-2.44944,-27.5043791232
447,GS,3,124569,454467,-1.4905022834645667,-1.6400222834645668,0.2740991095063008,-0.9157868503937002,-0.9157868503937004,1.9672893404135847,2.103376608897625,1.4953868503937002,1.4122268503937003,-0.41327172509511606,-0.47565914247393165,-1.5,-1.4999999999999996,[-4.13532    -0.91578685  0.5796    ],[-4.50072    -0.91578685  0.49644   ],[-4.13532    -0.91578685  0.5796    ],[-4.50072    -0.91578685  0.49644   ],-5.952551472000001,-6.2386174368
448,RAI,3,19014,79338,-0.7244222834645667,-0.6379022834645669,0.2396581713680708,-0.9157868503937002,-0.9157868503937004,1.2204628602042702,0.9445146424850682,1.1984931496062998,0.7146531496062997,0.2313401919742101,0.4158468962478523,-1.5000000000000002,-1.5,[-2.11428    -0.91578685  0.8568    ],[-1.63044    -0.91578685  0.63252   ],[-2.11428    -0.91578685  0.8568    ],[-1.63044    -0.91578685  0.63252   ],-2.11428,-1.63044
449,JNPR,3,78855,218046,-3.028542283464567,-1.7265422834645667,0.3616438733111362,-0.9157868503937002,-0.9157868503937004,4.966545863513719,3.7213047691000747,2.6319068503937,3.2871068503937004,-0.5611148815318334,-0.3164613807676695,-1.5000000000000004,-1.4999999999999996,[-9.88596    -0.91578685  1.71612   ],[-6.63516    -0.91578685  2.37132   ],[-9.88596    -0.91578685  1.71612   ],[-6.63516    -0.91578685  2.37132   ],-25.135333675200005,-19.9979276112
450,COST,3,64171,183619,0.41377771653543327,0.5397777165354333,0.34947908440847625,-0.9157868503937002,-0.62496,1.9278678209920739,1.85663371127689,0.06701314960629978,0.2908268503937005,0.7064660507227644,0.694116413289796,-1.4999999999999998,-1.4999999999999996,[-0.9828     -0.91578685  3.13992   ],[-0.91578685 -0.62496     3.16008   ],[-0.9828     -0.91578685  3.13992   ],[-0.91578685 -0.62496     3.16008   ],-0.9828,-0.62496
451,HCBK,3,26017,64695,-1.9701422834645668,-1.8710222834645671,0.4021485431640776,-1.8118800000000002,-1.8118800000000002,0.9322292379147026,0.8051779708220059,0.8960931496062999,0.8960931496062997,-0.24975846558703468,-0.10978235915762913,-1.4999999999999996,-1.5000000000000007,[-3.18276    -1.81188    -0.91578685],[-2.8854     -1.81188    -0.91578685],[-3.18276    -1.81188    -0.91578685],[-2.8854     -1.81188    -0.91578685],-3.18276,-2.8854
452,DVN,3,47057,159890,-3.2461022834645674,-3.210822283464567,0.29430858715366814,-2.54016,-2.70648,2.2470414212479777,2.110139361730734,1.6243731496063,1.7906931496062994,-0.4402398014438115,-0.3448600290771383,-1.5000000000000002,-1.5000000000000002,[-6.28236    -2.54016    -0.91578685],[-6.0102     -2.70648    -0.91578685],[-6.28236    -2.54016    -0.91578685],[-6.0102     -2.70648    -0.91578685],-6.28236,-6.010200000000001
453,PTV,3,12440,38697,1.7460177165354331,-1.6400222834645668,0.3214719487298757,1.0281600000000002,-1.9555200000000001,2.5181104294018555,0.5135245182634153,1.9439468503937003,0.09323999999999999,0.40444877911047866,0.6896633571833074,-1.5,-1.5000000000000007,[-0.91578685  1.02816     5.12568   ],[-2.04876    -1.95552    -0.91578685],[-0.91578685  1.02816     5.12568   ],[-2.04876    -1.95552    -0.91578685],0.0,-1.9555200000000004
454,AKAM,3,45773,148322,0.5422977165354333,0.781697716535433,0.30860560132684295,-0.9157868503937002,-0.9157868503937004,2.8043754816640476,2.879344368060426,1.0069731496062997,0.6592131496062997,0.6393451578257201,0.6794103504796608,-1.5000000000000002,-1.5,[-1.92276    -0.91578685  4.46544   ],[-1.575      -0.91578685  4.83588   ],[-1.92276    -0.91578685  4.46544   ],[-1.575      -0.91578685  4.83588   ],-6.043289414399999,-4.355631000000001
455,A,3,22855,79483,-1.132662283464567,-1.0486622834645667,0.2875457645031013,-0.9157868503937002,-0.9157868503937004,1.976084111756086,1.8696084296870523,2.0875868503937003,2.0875868503937003,-0.16330320388636832,-0.10624790522982287,-1.5000000000000002,-1.4999999999999998,[-3.654      -0.91578685  1.1718    ],[-3.402      -0.91578685  1.1718    ],[-3.654      -0.91578685  1.1718    ],[-3.402      -0.91578685  1.1718    ],-6.763957200000002,-6.216663600000001
456,UPS,3,37038,115462,0.5800977165354333,-0.4430222834645668,0.32078086296790287,-0.30996,-0.378,1.7051484741184213,0.3623938938114792,0.6058268503937002,0.34272,0.6407514282049184,-0.26336027860802924,-1.5,-1.5,[-0.91578685 -0.30996     2.96604   ],[-0.91578685 -0.378      -0.03528   ],[-0.91578685 -0.30996     2.96604   ],[-0.91578685 -0.378      -0.03528   ],-0.30996000000000007,-0.39994415999999994
457,EXPD,3,33310,110076,-1.3586222834645667,-0.9109022834645667,0.3026091064355536,-0.9157868503937002,-0.9157868503937004,2.509275865741256,2.9701063009759503,2.3849468503937,3.6302931496062993,-0.25922261577943534,0.002466860253566421,-1.5,-1.5000000000000002,[-4.62924    -0.91578685  1.46916   ],[-4.54608    -0.91578685  2.72916   ],[-4.62924    -0.91578685  1.46916   ],[-4.54608    -0.91578685  2.72916   ],-9.9611742384,-14.223899692800002
458,MET,3,49350,134131,-2.909262283464567,-2.7051422834645664,0.36792389529638936,-1.0533599999999999,-0.9157868503937004,2.7225004678656233,2.7387511349755957,0.13757314960629963,0.2908268503937005,-0.7057528372733608,-0.7011313429989654,-1.5000000000000002,-1.5000000000000002,[-6.75864    -1.05336    -0.91578685],[-6.57468    -0.91578685 -0.62496   ],[-6.75864    -1.05336    -0.91578685],[-6.57468    -0.91578685 -0.62496   ],-6.75864,-6.57468
459,JNS,3,32736,122237,-0.9134222834645668,-1.0285022834645667,0.2678076196241727,-0.9157868503937002,-0.9157868503937004,3.469065756250288,4.304148550181113,4.2451731496063,5.1015068503937,0.0010224220422272122,-0.03926347994742387,-1.5000000000000002,-1.5,[-5.16096    -0.91578685  3.33648   ],[-6.35544    -0.91578685  4.18572   ],[-5.16096    -0.91578685  3.33648   ],[-6.35544    -0.91578685  4.18572   ],-19.043919820800003,-28.7718123168
460,ISRG,3,9757,101885,-2.4178622834645664,-1.6736222834645667,0.09576483289983806,-0.9157868503937002,-0.9157868503937004,2.7001337620417094,1.5011395609365754,0.7872668503937001,0.5806268503937004,-0.662290110723621,-0.62859481539905,-1.4999999999999996,-1.5000000000000002,[-6.20928    -0.91578685 -0.12852   ],[-3.76992    -0.91578685 -0.33516   ],[-6.20928    -0.91578685 -0.12852   ],[-3.76992    -0.91578685 -0.33516   ],-6.209279999999999,-3.76992
461,DNB,3,6545,45753,0.001337716535433242,-0.24730228346456684,0.143050728913951,0.34775999999999996,-0.52164,0.6549368840067532,0.685819863893731,0.22428000000000003,0.39414685039370045,-0.6454244444253872,0.5360145318486267,-1.5000000000000002,-1.5,[-0.91578685  0.34776     0.57204   ],[-0.91578685 -0.52164     0.69552   ],[-0.91578685  0.34776     0.57204   ],[-0.91578685 -0.52164     0.69552   ],0.0,-0.52164
462,COH,3,34458,109875,-3.098262283464567,-3.180582283464567,0.3136109215017065,-0.9157868503937002,-0.9157868503937004,3.636810460606784,3.790074822906446,0.7595468503937002,0.8099468503937004,-0.6840449214659712,-0.6829643082046266,-1.5000000000000004,-1.4999999999999998,[-8.22276    -0.91578685 -0.15624   ],[-8.52012    -0.91578685 -0.10584   ],[-8.22276    -0.91578685 -0.15624   ],[-8.52012    -0.91578685 -0.10584   ],-8.22276,-8.52012
463,MON,3,53963,145324,-1.141062283464567,-1.1872622834645667,0.37132889268118136,-0.9157868503937002,-0.9157868503937004,3.551855657085833,3.4230129127685895,4.0078268503937,3.7785068503937005,-0.0948819343748095,-0.11846452397847414,-1.5000000000000002,-1.4999999999999993,[-5.59944    -0.91578685  3.09204   ],[-5.50872    -0.91578685  2.86272   ],[-5.59944    -0.91578685  3.09204   ],[-5.50872    -0.91578685  2.86272   ],-19.821092457600002,-18.4159229184
464,AET,3,37548,111158,-2.5841822834645667,-2.5850222834645664,0.3377894528508969,-0.96768,-0.99288,2.3228700610550437,2.306357054731474,0.05189314960629976,0.07709314960629954,-0.7068421131830788,-0.706514277499103,-1.4999999999999998,-1.4999999999999998,[-5.86908    -0.96768    -0.91578685],[-5.8464     -0.99288    -0.91578685],[-5.86908    -0.96768    -0.91578685],[-5.8464     -0.99288    -0.91578685],-5.86908,-5.846399999999999
465,FLR,3,14048,99698,-1.3628222834645667,-1.5299822834645669,0.14090553471483883,-0.9157868503937002,-0.9157868503937004,2.1702199355849694,1.9923174081964337,1.9590668503937003,1.4601068503937005,-0.30023928840925806,-0.4331244606688717,-1.5000000000000002,-1.4999999999999996,[-4.21596    -0.91578685  1.04328   ],[-4.21848    -0.91578685  0.54432   ],[-4.21596    -0.91578685  1.04328   ],[-4.21848    -0.91578685  0.54432   ],-7.571106748800001,-5.9703630336
466,BTU,3,66206,169610,-3.241902283464567,-3.192342283464567,0.39034255055716055,-0.9157868503937002,-0.9157868503937004,4.606071574084062,5.8304269282379515,1.7801468503937001,3.4483868503937005,-0.6287202390334169,-0.5261620944178389,-1.5000000000000002,-1.4999999999999998,[-9.67428    -0.91578685  0.86436   ],[-11.19384     -0.91578685   2.5326    ],[-9.67428    -0.91578685  0.86436   ],[-11.19384     -0.91578685   2.5326    ],-17.171980660800003,-37.010759184
467,FIS,3,14129,58369,-0.8554622834645667,-1.0234622834645668,0.24206342407784953,-0.87192,-0.93744,0.057170589358460845,0.13724993932056695,0.043866850393700196,0.021653149606299604,0.407949876939168,-0.6939299171763119,-1.5000000000000022,-1.4999999999999993,[-0.91578685 -0.87192    -0.77868   ],[-1.21716    -0.93744    -0.91578685],[-0.91578685 -0.87192    -0.77868   ],[-1.21716    -0.93744    -0.91578685],-0.9716533344,-1.0135855296
468,KFT,3,159295,249571,4.710377716535434,3.5486577165354336,0.638275280381134,-0.9157868503937002,-0.9157868503937004,8.76076976621829,7.015673715730481,1.1203731496063,0.9767331496062995,0.6984432832611981,0.6968414266836798,-1.5,-1.5000000000000004,[-2.03616    -0.91578685 17.08308   ],[-1.89252    -0.91578685 13.45428   ],[-2.03616    -0.91578685 17.08308   ],[-1.89252    -0.91578685 13.45428   ],-19.736964172800008,-13.9007339856
469,COL,3,11796,81478,-1.4409422834645669,-1.428342283464567,0.14477527676182528,-1.06092,-0.9157868503937004,0.6427938662136755,0.7345195507168151,0.14513314960629986,0.013626850393700485,-0.6801670801936073,-0.7069242571178805,-1.5000000000000002,-1.5000000000000004,[-2.34612    -1.06092    -0.91578685],[-2.46708    -0.91578685 -0.90216   ],[-2.34612    -1.06092    -0.91578685],[-2.46708    -0.91578685 -0.90216   ],-2.34612,-2.46708
470,ZMH,3,19013,78839,-1.870182283464567,-2.0180222834645662,0.24116236887834702,-0.9157868503937002,-0.96768,2.260454159440811,1.522249726345339,1.2106268503937003,0.05189314960629954,-0.5580551814191221,-0.7064905275914345,-1.5,-1.4999999999999996,[-4.9896     -0.91578685  0.29484   ],[-4.1706     -0.96768    -0.91578685],[-4.9896     -0.91578685  0.29484   ],[-4.1706     -0.96768    -0.91578685],-6.165893664000001,-4.170599999999999
471,WLP,3,46803,100884,-1.5778622834645668,-1.9835822834645667,0.46392886879980966,-0.9157868503937002,-1.96308,1.1462388133098562,0.8803407200871144,0.2883068503937002,1.0472931496062996,-0.6737035090378106,-0.034920916966425776,-1.5000000000000004,-1.4999999999999996,[-3.19032    -0.91578685 -0.62748   ],[-3.07188    -1.96308    -0.91578685],[-3.19032    -0.91578685 -0.62748   ],[-3.07188    -1.96308    -0.91578685],-3.1903200000000003,-3.0718799999999993
472,PFG,3,19530,87904,-2.1381422834645663,-2.070102283464567,0.22217419002548233,-0.9157868503937002,-0.9157868503937004,4.041975587751481,3.6008590461045253,3.0023468503937,2.5638668503937003,-0.4259656070943126,-0.44790762860354155,-1.4999999999999998,-1.4999999999999996,[-7.5852     -0.91578685  2.08656   ],[-6.9426     -0.91578685  1.64808   ],[-7.5852     -0.91578685  2.08656   ],[-6.9426     -0.91578685  1.64808   ],-21.325614911999995,-16.736480208000003
473,PRU,3,39857,130428,-3.293982283464567,-3.230982283464567,0.3055862238169718,-0.9157868503937002,-0.9157868503937004,3.7665424247364534,5.0727662930846815,0.5604668503937003,2.4076268503937004,-0.6953823569317163,-0.5895288364265406,-1.5000000000000007,-1.5000000000000002,[-8.61084    -0.91578685 -0.35532   ],[-10.269       -0.91578685   1.49184   ],[-8.61084    -0.91578685 -0.35532   ],[-10.269       -0.91578685   1.49184   ],-8.61084,-24.096864959999998
474,GME,3,20519,73128,-0.6983822834645667,-0.8017022834645666,0.28059019800897056,-0.9157868503937002,-0.9157868503937004,3.5629164757064995,2.7922611256481193,4.0334931496063,3.247253149606299,0.09130087496913433,0.06121791555814703,-1.5000000000000002,-1.5,[-4.94928    -0.91578685  3.76992   ],[-4.16304    -0.91578685  2.67372   ],[-4.94928    -0.91578685  3.76992   ],[-4.16304    -0.91578685  2.67372   ],-19.837749657599996,-12.620123308799998
475,CG,3,7992,40045,-1.2334622834645668,-1.1494622834645667,0.19957547758771382,-0.9157868503937002,-0.9157868503937004,1.5563877299658917,1.8622455127105095,1.4097068503937003,1.9212668503937005,-0.29766259672973117,-0.186244964174347,-1.5000000000000002,-1.5000000000000004,[-3.27852    -0.91578685  0.49392   ],[-3.53808    -0.91578685  1.00548   ],[-3.27852    -0.91578685  0.49392   ],[-3.53808    -0.91578685  1.00548   ],-4.403926598400001,-6.0900686784
476,CIT,3,17787,69446,-0.6110222834645668,-0.2800622834645665,0.2561270627537943,-0.9157868503937002,-0.9157868503937004,2.8558212903169817,3.581746450671602,3.0305331496063,3.3984531496062993,0.15886009315027969,0.26064373856116785,-1.4999999999999998,-1.5,[-3.94632    -0.91578685  3.02904   ],[-4.31424    -0.91578685  4.38984   ],[-3.94632    -0.91578685  3.02904   ],[-4.31424    -0.91578685  4.38984   ],-12.8708411328,-18.863223321600003
477,CMCSA,3,21681,81411,-0.30526228346456674,-0.3052622834645668,0.26631536278881235,0.0,0.0,0.43170606135657047,0.4317060613565706,0.0,0.0,-0.7071067811865474,-0.7071067811865478,-1.5,-1.4999999999999998,[-0.91578685  0.          0.        ],[-0.91578685  0.          0.        ],[-0.91578685  0.          0.        ],[-0.91578685  0.          0.        ],0.0,0.0
478,CME,3,7669,245166,-0.2590622834645667,-0.2657822834645668,0.03128084644689721,-0.62244,-0.71316,0.7311951837944018,0.7803632988002225,0.29334685039370023,0.20262685039370043,0.6227092365226877,0.6715188269327408,-1.5,-1.5000000000000002,[-0.91578685 -0.62244     0.76104   ],[-0.91578685 -0.71316     0.8316    ],[-0.91578685 -0.62244     0.76104   ],[-0.91578685 -0.71316     0.8316    ],-0.62244,-0.71316
479,SHLD,3,19355,127848,-1.2317822834645666,-1.042782283464567,0.15139071397284276,-0.9157868503937002,-0.9157868503937004,0.5921202196014103,0.5059648904918487,0.19758685039370016,0.41934685039370045,-0.6485123382685841,-0.36068220308467336,-1.4999999999999998,-1.5,[-2.06136    -0.91578685 -0.7182    ],[-1.71612    -0.91578685 -0.49644   ],[-2.06136    -0.91578685 -0.7182    ],[-1.71612    -0.91578685 -0.49644   ],-2.06136,-1.71612
480,MHS,3,22476,70895,-1.0318622834645668,-1.085622283464567,0.3170322307638056,-0.9157868503937002,-0.9157868503937004,1.546387083327229,1.3930180959209342,1.7171468503937004,1.4449868503937005,-0.11217058218632647,-0.18106632892528776,-1.5000000000000002,-1.4999999999999998,[-2.98116    -0.91578685  0.80136   ],[-2.87028    -0.91578685  0.5292    ],[-2.98116    -0.91578685  0.80136   ],[-2.87028    -0.91578685  0.5292    ],-4.568782377600001,-3.8600321760000003
481,DTV,3,50040,136357,-2.033982283464567,-2.4506222834645666,0.3669778595891667,-0.9157868503937002,-0.9157868503937004,5.568653454011146,5.394150541994997,5.0737868503937005,4.1691068503937005,-0.29310604721796724,-0.4037690180704617,-1.5000000000000002,-1.5000000000000004,[-9.34416    -0.91578685  4.158     ],[-9.6894     -0.91578685  3.25332   ],[-9.34416    -0.91578685  4.158     ],[-9.6894     -0.91578685  3.25332   ],-44.03917728000001,-37.958798808000004
482,AIZ,3,7848,52349,-1.180542283464567,-1.157022283464567,0.1499169038568072,-0.9157868503937002,-0.9157868503937004,2.105006615018174,2.2164054820101047,2.1707468503937,2.3446268503937002,-0.1866715970874317,-0.16197189475403373,-1.5000000000000004,-1.5,[-3.8808     -0.91578685  1.25496   ],[-3.98412    -0.91578685  1.42884   ],[-3.8808     -0.91578685  1.25496   ],[-3.98412    -0.91578685  1.42884   ],-7.496088768000001,-8.247950020800001
