,Ticker,Date,N,MillisFromMidn,Size,Price,Returns
44,SUNW,20070621,3932,37200000,100,5.079999923706055,0.00197
45,SUNW,20070621,4596,37800000,1831,5.079999923706055,0.0
46,SUNW,20070621,4888,38400000,100,5.079999923706055,0.0
47,SUNW,20070621,5107,39000000,200,5.090000152587891,0.00197
48,SUNW,20070621,5597,39600000,100,5.099999904632568,0.00196
49,SUNW,20070621,6487,40200000,516,5.119999885559082,0.00392
50,SUNW,20070621,6662,40800000,7000,5.110000133514404,-0.00195
51,SUNW,20070621,6954,41400000,100,5.110000133514404,0.0
52,SUNW,20070621,7828,42000000,200,5.110000133514404,0.0
53,SUNW,20070621,8632,42600000,100,5.099999904632568,-0.00196
54,SUNW,20070621,8940,43200000,166,5.110000133514404,0.00196
55,SUNW,20070621,9528,43800000,300,5.119999885559082,0.00196
56,SUNW,20070621,9889,44400000,7800,5.099999904632568,-0.00391
57,SUNW,20070621,10543,45000000,100000,5.114999771118164,0.00294
58,SUNW,20070621,11158,45600000,6000,5.130000114440918,0.00293
59,SUNW,20070621,12237,46200000,11200,5.139999866485596,0.00195
60,SUNW,20070621,14386,46800000,500,5.130000114440918,-0.00195
61,SUNW,20070621,16379,47400000,1600,5.132299900054932,0.00045
62,SUNW,20070621,17638,48000000,100,5.150000095367432,0.00345
63,SUNW,20070621,18312,48600000,2600,5.150000095367432,0.0
64,SUNW,20070621,19805,49200000,200,5.164999961853027,0.00291
65,SUNW,20070621,21922,49800000,500,5.179999828338623,0.0029
66,SUNW,20070621,22792,50400000,100,5.179999828338623,0.0
67,SUNW,20070621,23696,51000000,200,5.159999847412109,-0.00386
68,SUNW,20070621,24294,51600000,400,5.170000076293945,0.00194
69,SUNW,20070621,25734,52200000,600,5.150000095367432,-0.00387
70,SUNW,20070621,26349,52800000,300,5.139999866485596,-0.00194
71,SUNW,20070621,26575,53400000,2800,5.139999866485596,0.0
72,SUNW,20070621,27618,54000000,300,5.150000095367432,0.00195
73,SUNW,20070621,27868,54600000,181,5.150000095367432,0.0
74,SUNW,20070621,28661,55200000,250000,5.139999866485596,-0.00194
75,SUNW,20070621,28903,55800000,110,5.130000114440918,-0.00195
76,SUNW,20070621,29590,56400000,1100,5.119999885559082,-0.00195
77,SUNW,20070621,30528,57000000,200,5.125,0.00098
78,SUNW,20070622,0,34200000,124582,5.110000133514404,-0.00293
79,SUNW,20070622,701,34800000,200,5.119999885559082,0.00196
80,SUNW,20070622,1294,35400000,181,5.110099792480469,-0.00193
81,SUNW,20070622,1828,36000000,1393,5.130000114440918,0.00389
82,SUNW,20070622,2058,36600000,200,5.127999782562256,-0.00039
83,SUNW,20070622,2692,37200000,200,5.130000114440918,0.00039
84,SUNW,20070622,2973,37800000,7500,5.130000114440918,0.0
85,SUNW,20070622,3618,38400000,100,5.119999885559082,-0.00195
86,SUNW,20070622,3960,39000000,200,5.130000114440918,0.00195
87,SUNW,20070622,4343,39600000,500,5.119999885559082,-0.00195
88,SUNW,20070622,4734,40200000,400,5.119999885559082,0.0
89,SUNW,20070622,5050,40800000,100,5.130000114440918,0.00195
90,SUNW,20070622,5161,41400000,910,5.130000114440918,0.0
